delta,omega_g,omega_r,n
78.0,5.3344730249253045,17.21289556623387,0.06349710804215469
79.0,5.370031125948525,17.319345356981444,0.06428629819238824
80.0,5.4054496253691795,17.425111619228968,0.06509293929661801
81.0,5.440721292952814,17.530208982773846,0.06591647801940795
82.0,5.475836786778199,17.6346520663229,0.06675638011506678
83.0,5.510790293629493,17.738454572969562,0.06761212927810413
84.0,5.545573948649774,17.841630124625357,0.06848322609622448
85.0,5.580180098210262,17.94419215885279,0.06936918709538656
86.0,5.6146020865882145,18.046153508486217,0.07026954386596677
87.0,5.648834141533571,18.147526639948747,0.07118384226399159
88.0,5.682868999985336,18.248323830677364,0.0721116416793909
89.0,5.716700975954666,18.348557083402536,0.07305251436357421
90.0,5.750323976930716,18.448237935835657,0.07400604481156874
91.0,5.7837334036095145,18.547377575773012,0.07497182919332919
92.0,5.81692067782641,18.645987506036146,0.07594947482930751
93.0,5.849883508430419,18.744078084539538,0.07693859970503042
94.0,5.882615689092782,18.84165985644496,0.0779388320229845
95.0,5.915111117794055,18.938743283768332,0.07894980978684436
96.0,5.947364936771337,19.03533841791554,0.07997118041439218
97.0,5.979375439886453,19.131454311307536,0.08100260037902218
98.0,6.011134781962534,19.227101186604276,0.08204373487418401
99.0,6.042639918593231,19.322288000939608,0.08309425750048799
100.0,6.07388643457765,19.417023861202747,0.08415384997341727
101.0,6.104869171106895,19.511317744485545,0.08522220184853659
102.0,6.1355882359430485,19.60517751545174,0.08629901026439091
103.0,6.166034677189698,19.698612481155855,0.0873839796997066
104.0,6.196207368133725,19.791630444502065,0.08847682174534331
105.0,6.22610449824369,19.88423891670187,0.08957725488927445
106.0,6.255721336659077,19.97644601917299,0.0906850043123477
107.0,6.285052795264927,20.06825977511705,0.09179980169541485
108.0,6.31409844093604,20.159686980863064,0.09292138503590813
109.0,6.342857056580695,20.250734459040988,0.09404949847512878
110.0,6.371322287848115,20.341410060672963,0.09518389213136273
111.0,6.399493325833542,20.43172028034404,0.09632432194295387
112.0,6.4273676814581,20.521671740310424,0.09747054951791066
113.0,6.4549431584391,20.611270921215993,0.0986223419890375
114.0,6.48221777478295,20.700524214470136,0.09977947187745168
115.0,6.509190028045825,20.7894376189653,0.10094171695998858
116.0,6.535858245052829,20.87801706267116,0.10210886014240117
117.0,6.562219549659911,20.96626875085801,0.10328068933859604
118.0,6.5882739782414435,21.05419795589763,0.10445699735183417
119.0,6.614019405550388,21.141810380469952,0.10563758176382523
120.0,6.639452325409969,21.22911214000214,0.10682224482491842
121.0,6.6645740538014415,21.31610772390608,0.108010793349599
122.0,6.689384195043115,21.40280202203746,0.10920303861430095
123.0,6.713878181305644,21.489201192587924,0.11039879625906893
124.0,6.738057432384777,21.575309264661687,0.11159788619231016
125.0,6.76191949814835,21.661131669711537,0.11280013249896653
126.0,6.785464156500629,21.746672641006004,0.11400536334827004
127.0,6.808686899605876,21.831938174031677,0.11521341090798351
128.0,6.831588859885171,21.9169315120822,0.116424111256932
129.0,6.854168795308874,22.001657718827158,0.11763730430152199
130.0,6.876422057344248,22.086121856026,0.11885283369397692
131.0,6.898348350932719,22.170328002153138,0.12007054674915144
132.0,6.919942352099175,22.254281446896247,0.12129029436741563
133.0,6.9412044475856804,22.337985912670536,0.12251193095264679
134.0,6.962125882024592,22.421447307248147,0.12373531433555715
135.0,6.982707688880424,22.504669108574873,0.12496030569358921
136.0,7.0029378456941505,22.587657615587172,0.12618676947346746
137.0,7.022817862768825,22.67041655588412,0.12741457331141473
138.0,7.042331870147335,22.752952675079673,0.1286435879523895
139.0,7.061478492136552,22.83527006593436,0.1298736871693178
140.0,7.080238289208542,22.91737665476875,0.13110474767767613
141.0,7.09861105724911,22.999275896742134,0.1323366490498228
142.0,7.1165738185707275,23.08097644688807,0.13356927362280738
143.0,7.13411102384809,23.162485310025613,0.1348025064038035
144.0,7.1512054079407985,23.243809675763764,0.1360362349670554
145.0,7.167835653866557,23.324957833574402,0.13727034934549834
146.0,7.183969533476006,23.405940237864467,0.13850474191057538
147.0,7.199578722316161,23.486766871926022,0.13973930724201797
148.0,7.214633715548907,23.56744745926237,0.14097394198274393
149.0,7.229093277583029,23.647995131897503,0.14220854467659133
